CAS Number , Chemical Name,Chemical Grade,Chemical Analysis Method, Chemical Purity Mean Op , Chemical Purity Mean(%) , Chemical Purity Min Op , Chemical Purity Min(%) , Chemical Purity Max Op , Chemical Purity Max(%),Species Scientific Name , Species Common Name,Species Group,Organism Lifestage, Organism Age Mean Op , Organism Age Mean , Organism Age Min Op , Organism Age Min , Organism Age Max Op , Organism Age Max , Organism Age Units,Exposure Type,Media Type,Test Location,Number of Doses,Conc 1 Type (Author) , Conc 1 Mean Op (Author) , Conc 1 Mean (Author) , Conc 1 Min Op (Author) , Conc Min 1 (Author) , Conc 1 Max Op (Author) , Conc 1 Max (Author) , Conc 1 Units (Author) , Conc 2 Type (Author) , Conc 2 Mean Op (Author) , Conc 2 Mean (Author) , Conc 2 Min Op (Author) , Conc Min 2 (Author) , Conc 2 Max Op (Author) , Conc 2 Max (Author) , Conc 2 Units (Author) , Conc 3 Type (Author) , Conc 3 Mean Op (Author) , Conc 3 Mean (Author) , Conc 3 Min Op (Author) , Conc Min 3 (Author) , Conc 3 Max Op (Author) , Conc 3 Max (Author) , Conc 3 Units (Author),Effect,Effect Measurement,Endpoint , Observed Response Mean Op , Observed Response Mean , Observed Response Min Op , Observed Response Min , Observed Response Max Op , Observed Response Max , Result Statistical Method , Observed Response Value , Observed Response Units,Response Site,Observed Duration Op (Days) , Observed Duration (Days) , Observed Duration Min Op (Days) , Observed Duration Min (Days) , Observed Duration Max Op (Days) , Observed Duration Max (Days) , Observed Duration Units (Days),Author , Reference Number , Title , Source , Publication Year
63252,1-Naphthalenol methylcarbamate,Not reported,Unmeasured,,80,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,"Environmental, unspecified",Filter paper,Lab,NR,Formulation,,228.5,,NR,,NR,ug/eu,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,228.5,,NR,,NR,,,ug/eu,Not reported,,3,,NR,,NR,Day(s),"Mayland,P.G.",171972,Laboratory Studies of Contact Toxicity of Insecticides on Honey Bees Apis mellifera Linnaeus (Hymenoptera: Apidae),"M.S.Thesis, University of Wyoming, Laramie, WY:58 p.",1968
63252,1-Naphthalenol methylcarbamate,Not reported,Unmeasured,,80,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,3,,NR,,NR,Week(s),"Environmental, unspecified",Filter paper,Lab,NR,Formulation,,240,,NR,,NR,ug/eu,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,240,,NR,,NR,,,ug/eu,Not reported,,3,,NR,,NR,Day(s),"Mayland,P.G.",171972,Laboratory Studies of Contact Toxicity of Insecticides on Honey Bees Apis mellifera Linnaeus (Hymenoptera: Apidae),"M.S.Thesis, University of Wyoming, Laramie, WY:58 p.",1968
63252,1-Naphthalenol methylcarbamate,Analytical grade,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,'4-5,Active ingredient,,2.3,,NR,,NR,ug/g bdwt,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,2.3,,NR,,NR,,,ug/g bdwt,Not reported,,1,,NR,,NR,Day(s),"Brattsten,L.B.",157787,Role of Mixed Function Oxidases of Insects in Their Response to Xenobiotics,"Ph.D. Thesis, University of Illinois at Urbana-Champaign, Champaign, IL:232 p.",1971
63252,1-Naphthalenol methylcarbamate,Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,4,,6,Day(s),Spray,No substrate,Lab,'7-8,Formulation,,1.41,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.41,,NR,,NR,,,ug/bee,Not reported,,2,,NR,,NR,Day(s),"Zhu,Y.C., J. Adamczyk, T. Rinderer, J. Yao, R. Danka, R. Luttrell, and J. Gore",180995,Spray Toxicity and Risk Potential of 42 Commonly Used Formulations of Row Crop Pesticides to Adult Honey Bees (Hymenoptera: Apidae),J. Econ. Entomol.108(6): 2640-2647,2015
63252,1-Naphthalenol methylcarbamate,Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,4,,6,Day(s),Spray,No substrate,Lab,'7-8,Active ingredient,,0.62,,NR,,NR,AI ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.62,,NR,,NR,,,AI ug/org,Not reported,,2,,NR,,NR,Day(s),"Zhu,Y.C., J. Adamczyk, T. Rinderer, J. Yao, R. Danka, R. Luttrell, and J. Gore",180995,Spray Toxicity and Risk Potential of 42 Commonly Used Formulations of Row Crop Pesticides to Adult Honey Bees (Hymenoptera: Apidae),J. Econ. Entomol.108(6): 2640-2647,2015
63252,1-Naphthalenol methylcarbamate,Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,4,,6,Day(s),Spray,No substrate,Lab,'7-8,Active ingredient,,4.97,,NR,,NR,AI ug/g bdwt,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,4.97,,NR,,NR,,,AI ug/g bdwt,Not reported,,2,,NR,,NR,Day(s),"Zhu,Y.C., J. Adamczyk, T. Rinderer, J. Yao, R. Danka, R. Luttrell, and J. Gore",180995,Spray Toxicity and Risk Potential of 42 Commonly Used Formulations of Row Crop Pesticides to Adult Honey Bees (Hymenoptera: Apidae),J. Econ. Entomol.108(6): 2640-2647,2015
63252,1-Naphthalenol methylcarbamate,Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,Dermal,Filter paper,Lab,'5-6,Formulation,,1.3,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.3,,NR,,NR,,,ug/bee,Not reported,>=,1,,NR,,NR,Day(s),"Stevenson,J.H., P.H. Needham, and J. Walker",35461,Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years,Rothamsted Exp. Stn. Rep.2:55-72,1978
63252,1-Naphthalenol methylcarbamate,Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,"Diet, unspecified",Filter paper,Lab,'5-6,Formulation,,0.14,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.14,,NR,,NR,,,ug/bee,Not reported,>=,1,,NR,,NR,Day(s),"Stevenson,J.H., P.H. Needham, and J. Walker",35461,Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years,Rothamsted Exp. Stn. Rep.2:55-72,1978
63252,1-Naphthalenol methylcarbamate,Not reported,Unmeasured,,50,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not reported,Lab,>=6,Formulation,,0.0428,,0.0131,,0.065,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.0428,,0.0131,,0.065,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Abrol,D.P., and R.S. Andotra",183290,Relative Toxicity of Some Insecticides to Apis mellifera L,J. Asia Pac. Entomol.6(2): 235-237,2003
63252,1-Naphthalenol methylcarbamate,Not reported,Unmeasured,,98.9,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Larva,,4,,NR,,NR,Day(s),Food,No substrate,Lab,6,Active ingredient,,1.33,,1.06,,1.67,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.33,,1.06,,1.67,,,ug/org,Not reported,,3,,NR,,NR,Day(s),"Yang,Y., S. Ma, F. Liu, Q. Wang, X. Wang, C. Hou, Y. Wu, J. Gao, L. Zhang, Y. Liu, Q. Diao, and P. Dai",183138,"Acute and Chronic Toxicity of Acetamiprid, Carbaryl, Cypermethrin and Deltamethrin to Apis mellifera Larvae Reared In Vitro",Pest Manag. Sci.76(3): 978-985,2020
63252,1-Naphthalenol methylcarbamate,Not reported,Unmeasured,,85,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,<,20,,NR,,NR,Day(s),Dermal,No substrate,Lab,10,Active ingredient,,71.7,,60.9,,82.4,AI mg/L,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,71.7,,60.9,,82.4,,,AI mg/L,Not reported,,2,,NR,,NR,Day(s),"Akca,I., C. Tuncer, A. Guler, and I. Saruhan",183135,"Determination of Lethal Concentration of Some Insecticides to Honey Bee Apis mellifera (Apidac, Hymenoptera) with Laboratory Biossays",J. Anim. Vet. Adv.8(11): 2380-2382,2009
63252,1-Naphthalenol methylcarbamate,Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,14,,15,Day(s),"Environmental, unspecified",No substrate,Lab,NR,Formulation,,0.11041,,0.070632,,0.17258,%,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.11041,,0.070632,,0.17258,,,%,Not reported,,1,,NR,,NR,Day(s),"Hameed,S.F., R.L. Adlakha, and S.P. Giamzo",183644,Relative Toxicity of Some Insecticides to the Workers of Apis mellifera L.,Madras Agric. J.60(7): 552-556,1973
64006,"3-(1-Methylethyl)phenol, 1-(N-Methylcarbamate)",Not coded,Not coded,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,,0.937,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.937,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
64186,Formic acid,Not reported,Unmeasured,,90,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,<=,5,,NR,,NR,Days post-emergence,Multiple routes between application groups,No substrate,Lab,5,Active ingredient,~,2,,NR,,NR,%,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,~,2,,NR,,NR,,,%,Not reported,,1,,NR,,NR,Day(s),"Lindberg,C.M., A.P. Melathopoulos, and M.L. Winston",58587,"Laboratory Evaluation of Miticides to Control Varroa jacobsoni (Acari:  Varroidae), a Honey Bee (Hymenoptera:  Apidae) Parasite",J. Econ. Entomol.93(2): 189-198,2000
64186,Formic acid,Not reported,Unmeasured,,90,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,<=,5,,NR,,NR,Days post-emergence,"Environmental, unspecified",No substrate,Lab,9,Active ingredient,,NR,>,1,<,2,%,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,NR,>,1,<,2,,,%,Not reported,,2.9167,,NR,,NR,Day(s),"Lindberg,C.M., A.P. Melathopoulos, and M.L. Winston",58587,"Laboratory Evaluation of Miticides to Control Varroa jacobsoni (Acari:  Varroidae), a Honey Bee (Hymenoptera:  Apidae) Parasite",J. Econ. Entomol.93(2): 189-198,2000
64186,Formic acid,Not reported,Unmeasured,,90,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,<=,5,,NR,,NR,Days post-emergence,"Environmental, unspecified",No substrate,Lab,9,Active ingredient,,NR,>,1,<,2,%,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,NR,>,1,<,2,,,%,Not reported,,1.875,,NR,,NR,Day(s),"Lindberg,C.M., A.P. Melathopoulos, and M.L. Winston",58587,"Laboratory Evaluation of Miticides to Control Varroa jacobsoni (Acari:  Varroidae), a Honey Bee (Hymenoptera:  Apidae) Parasite",J. Econ. Entomol.93(2): 189-198,2000
64186,Formic acid,Not reported,Unmeasured,,90,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,<=,5,,NR,,NR,Days post-emergence,Multiple routes between application groups,No substrate,Lab,5,Active ingredient,,NR,>,1.5,<,2,%,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,NR,>,1.5,<,2,,,%,Not reported,,1.7917,,NR,,NR,Day(s),"Lindberg,C.M., A.P. Melathopoulos, and M.L. Winston",58587,"Laboratory Evaluation of Miticides to Control Varroa jacobsoni (Acari:  Varroidae), a Honey Bee (Hymenoptera:  Apidae) Parasite",J. Econ. Entomol.93(2): 189-198,2000
64186,Formic acid,Not reported,Unmeasured,,90,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,<=,5,,NR,,NR,Days post-emergence,Multiple routes between application groups,No substrate,Lab,5,Active ingredient,~,1.5,,NR,,NR,%,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,~,1.5,,NR,,NR,,,%,Not reported,,2.7917,,NR,,NR,Day(s),"Lindberg,C.M., A.P. Melathopoulos, and M.L. Winston",58587,"Laboratory Evaluation of Miticides to Control Varroa jacobsoni (Acari:  Varroidae), a Honey Bee (Hymenoptera:  Apidae) Parasite",J. Econ. Entomol.93(2): 189-198,2000
64186,Formic acid,Not reported,Unmeasured,,90,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,<=,5,,NR,,NR,Days post-emergence,"Environmental, unspecified",No substrate,Lab,9,Active ingredient,~,2,,NR,,NR,%,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,~,2,,NR,,NR,,,%,Not reported,,1,,NR,,NR,Day(s),"Lindberg,C.M., A.P. Melathopoulos, and M.L. Winston",58587,"Laboratory Evaluation of Miticides to Control Varroa jacobsoni (Acari:  Varroidae), a Honey Bee (Hymenoptera:  Apidae) Parasite",J. Econ. Entomol.93(2): 189-198,2000
65850,Benzoic acid,Not coded,Not coded,,95.9,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,>,12.5,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,12.5,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
66819,"4-[(2R)-2-[(1S,3S,5S)-3,5-Dimethyl-2-oxocyclohexyl]-2-hydroxyethyl]-2,6-piperidinedione",Not coded,Not coded,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,>,241.72,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,>,241.72,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
72208,"3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]",Not coded,Not coded,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,,2.02,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,2.02,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
72208,"3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,1.33,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.33,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
72208,"3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,0.75,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.75,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
72208,"3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,2,Formulation,,0.57,,NR,,NR,ug/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.57,,NR,,NR,,,ug/org,Not reported,,1,,NR,,NR,Day(s),"Graves,J.B., and O. Mackensen",101387,Topical Application and Insecticide Resistance Studies on the Honey Bee,J. Econ. Entomol.58(5): 990-993,1965
72208,"3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]","Technical grade, technical product, technical formulation",Not reported,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,Dermal,No substrate,Lab,NR,Active ingredient,,30.05,,NR,,NR,ug/g org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,30.05,,NR,,NR,,,ug/g org,Not reported,,1,,NR,,NR,Day(s),"Deo,P.G., S.B. Hasan, and S.K. Majumder",35123,Toxicity and Suitability of Some Insecticides for Household Use,"Int. Pest Control30:118 - 121,129",1988
72208,"3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,'5-6,Formulation,,1.2,,NR,,NR,ug,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.2,,NR,,NR,,,ug,Not reported,,1,,NR,,NR,Day(s),"Stevenson,J.H.",96420,Laboratory Studies on the Acute Contact and Oral Toxicities of Insecticides to Honeybees,Ann. Appl. Biol.61:467-472,1968
72208,"3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",No substrate,Lab,'5-6,Formulation,,0.65,,NR,,NR,ug,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.65,,NR,,NR,,,ug,Not reported,,1,,NR,,NR,Day(s),"Stevenson,J.H.",96420,Laboratory Studies on the Acute Contact and Oral Toxicities of Insecticides to Honeybees,Ann. Appl. Biol.61:467-472,1968
72208,"3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,No substrate,Lab,'5-6,Formulation,,1.4,,NR,,NR,ul/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.4,,NR,,NR,,,ul/org,Not reported,,1,,NR,,NR,Day(s),"Stevenson,J.H.",96420,Laboratory Studies on the Acute Contact and Oral Toxicities of Insecticides to Honeybees,Ann. Appl. Biol.61:467-472,1968
72208,"3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,Food,No substrate,Lab,'5-6,Formulation,,0.46,,NR,,NR,ul/org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.46,,NR,,NR,,,ul/org,Not reported,,1,,NR,,NR,Day(s),"Stevenson,J.H.",96420,Laboratory Studies on the Acute Contact and Oral Toxicities of Insecticides to Honeybees,Ann. Appl. Biol.61:467-472,1968
72208,"3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,Dermal,Filter paper,Lab,'5-6,Formulation,,1.2,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.2,,NR,,NR,,,ug/bee,Not reported,>=,1,,NR,,NR,Day(s),"Stevenson,J.H., P.H. Needham, and J. Walker",35461,Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years,Rothamsted Exp. Stn. Rep.2:55-72,1978
72208,"3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,Dermal,Filter paper,Lab,'5-6,Formulation,,0.65,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.65,,NR,,NR,,,ug/bee,Not reported,>=,1,,NR,,NR,Day(s),"Stevenson,J.H., P.H. Needham, and J. Walker",35461,Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years,Rothamsted Exp. Stn. Rep.2:55-72,1978
72208,"3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,"Diet, unspecified",Filter paper,Lab,'5-6,Formulation,,1.4,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,1.4,,NR,,NR,,,ug/bee,Not reported,>=,1,,NR,,NR,Day(s),"Stevenson,J.H., P.H. Needham, and J. Walker",35461,Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years,Rothamsted Exp. Stn. Rep.2:55-72,1978
72208,"3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]",Not reported,Unmeasured,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,"Diet, unspecified",Filter paper,Lab,'5-6,Formulation,,0.46,,NR,,NR,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,0.46,,NR,,NR,,,ug/bee,Not reported,>=,1,,NR,,NR,Day(s),"Stevenson,J.H., P.H. Needham, and J. Walker",35461,Poisoning of Honeybees by Pesticides: Investigations of the Changing Pattern in Britain Over 20 Years,Rothamsted Exp. Stn. Rep.2:55-72,1978
72435,"1,1'-(2,2,2-Trichloroethylidene)bis[4-methoxybenzene]",Not coded,Not coded,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Adult,,NR,,NR,,NR,Not reported,"Topical, general",Not coded,Lab,NC,Active ingredient,,23.57,,,,,ug/bee,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,23.57,,,,,,,ug/bee,Not coded,,2,,NR,,NR,Day(s),U.S.Environmental Protection Agency,184644,Pesticide Ecotoxicity Database: Acute Bee Studies,Contact: Nicholas Mostrata - Email: mostrata.nicholas@epa.gov:,2020
72435,"1,1'-(2,2,2-Trichloroethylidene)bis[4-methoxybenzene]","Technical grade, technical product, technical formulation",Not reported,,NR,,NR,,NR,Apis mellifera,Honey Bee,Insects/Spiders; Standard Test Species; U.S. Invasive Species,Not reported,,NR,,NR,,NR,Not reported,Dermal,No substrate,Lab,NR,Active ingredient,,165.5,,NR,,NR,ug/g org,,,,,,,,,,,,,,,,,Mortality,Mortality,LD50,,165.5,,NR,,NR,,,ug/g org,Not reported,,1,,NR,,NR,Day(s),"Deo,P.G., S.B. Hasan, and S.K. Majumder",35123,Toxicity and Suitability of Some Insecticides for Household Use,"Int. Pest Control30:118 - 121,129",1988
