"","Type","Mix.type","Mix.type.OD","Solo.matchings","nAI.ED_NO","PLT_S_DART","PLT_S_DART.1","CLASSIFICATION","Type.mixture","AI_1.PLT_S_DART","AI_1.ED_NO","AI_2.PLT_S_DART","AI_2.PLT_S_DART.1","AI_2.ED_NO","AI_3.PLT_S_DART","AI_3.ED_NO","AI_4.PLT_S_DART","AI_4.ED_NO","variable","quotient","Exposure.Type","Time","Beta-cyfluthrin","Bifenthrin","Clothianidin","Deltamethrin","Endosulfan","Ethiprole","Etofenprox","Fenpropidin","Fipronil","Fluoxastrobin","Flupyradifurone","Imidacloprid","Isoflucypram","Lambda-cyhalothrin","Methamidophos","Methiocarb","Prothioconazole","Prochloraz","Spiromesifen","Spirotetramat","Spiroxamine","Tebuconazole","Tetraniliprole","Thiacloprid","Thiodicarb","Transfluthrin","Triadimenol","Alpha-cypermethrin","combo.name","N.combo","combo.S.name","3A","4A","2A","2B","G2","C3","4D","C2","1B","1A","G1","23","28","MoA.class.name","N.MoA.class","vsSCh","nAChR receptor agonist","GABA-A receptor","SBI: sterol biosynthesis","respiration (CIII, o-site)","respiration: SDH","AChE","DMI","ACCase inhibitor (I)","ryanodine receptor modulator","Label.class.name","N.Label.class","INS","FUN","combo.Type.name","N.combo.Type","log10Q"
"2720","Insecticide + Fungicide","EC 250 & SC 100",FALSE,"EC250 & SC100","M-182535-01-1","PTZ & Fastac ","PTZ&ACY","1","Tank mix","prothioconazole EC 250 G","M-182441-01-1","alpha-cypermethrin SC 100","alpha-cypermethrin SC 100","M-182498-01-1",NA,NA,NA,NA,"Ratio.LD50.oral.24",0.23,"oral","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Prothioconazole + Alpha-cypermethrin",2,"PTZ + ACY",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-0.638272163982407
"1671","insecticide + fungicide","FS (175+25)",FALSE,"FS350 + FS25","M-411260-01-1","IMD+PTZ ","IMD+PTZ","1",NA,"Imidacloprid FS 350","M-500305-01-1","Prothioconazole FS 25","Prothioconazole FS 25","M-610383-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.24",0.22,"cont","24",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Imidacloprid + Prothioconazole",2,"IMD + PTZ",0,1,0,0,0,0,0,0,0,0,1,0,0,"4A + G1",2,0,1,0,0,0,0,0,1,0,0,"nAChR receptor agonist + DMI",2,1,1,"INS + FUN",2,-0.657577319177794
"1727","Insecticide + Insecticide","FS (150+450)",FALSE,"FS350 + FS400","M-127978-01-1","IMD+TDC ","IMD+TDC","1",NA,"imidacloprid FS 350","M-500305-01-1","thiodicarb FS 400 G","thiodicarb FS 400 G","M-361379-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.48",0.22,"cont","48",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Imidacloprid + Thiodicarb",2,"IMD + TDC",0,1,0,0,0,0,0,0,0,1,0,0,0,"4A + 1A",2,0,1,0,0,0,0,1,0,0,0,"nAChR receptor agonist + AChE",2,1,0,"INS + INS",1,-0.657577319177794
"2798","Insecticide + Fungicide","EW 250 & SC 100",FALSE,"EW250 & SC100","M-182512-02-1","TBZ & Fastac ","TBZ&ACY","1","Tank mix","tebuconazole EW 250 G ","M-182469-01-1","alpha-cypermethrin SC 100","alpha-cypermethrin SC 100","M-182498-01-1",NA,NA,NA,NA,"Ratio.LD50.oral.48",0.22,"oral","48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Tebuconazole + Alpha-cypermethrin",2,"TBZ + ACY",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-0.657577319177794
"1667","Insecticide + Fungicide","EC 250 & SC 80",FALSE,"EC250 & SC80","M-360050-01-1","PTZ & bifenthrin ","PTZ&BFN","1","Tank mix","prothioconazole EC 250 G","M-182441-01-1","bifenthrin SC 80 G","bifenthrin SC 80 G","M-359276-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.24",0.21,"cont","24",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Bifenthrin + Prothioconazole",2,"BFN + PTZ",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-0.677780705266081
"1703","Insecticide + Insecticide","FS (400+80)",FALSE,"FS600 + TGAI","M-360874-01-1","CTD+CYB ","CTD+CYB","3",NA,"clothianidin FS 600","M-456670-01-1","beta-cyfluthrin TC","beta-cyfluthrin TC","M-053813-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.48",0.2,"cont","48",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beta-cyfluthrin + Clothianidin",2,"CYB + CTD",1,1,0,0,0,0,0,0,0,0,0,0,0,"3A + 4A",2,1,1,0,0,0,0,0,0,0,0,"vsSCh + nAChR receptor agonist",2,1,0,"INS + INS",1,-0.698970004336019
"1743","Insecticide + Fungicide","EC 250 & SC 80",FALSE,"EC250 & SC80","M-360050-01-1","PTZ & bifenthrin ","PTZ&BFN","1","Tank mix","prothioconazole EC 250 G","M-182441-01-1","bifenthrin SC 80 G","bifenthrin SC 80 G","M-359276-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.48",0.2,"cont","48",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Bifenthrin + Prothioconazole",2,"BFN + PTZ",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-0.698970004336019
"1623","Insecticide + Insecticide","OD (120+120)",TRUE,"SC200 + OD150","M-305536-01-1","IMD+SPT ","IMD+SPT","3",NA,"imidacloprid SC 200 G","M-032525-01-1","spirotetramat OD 150 G","spirotetramat OD 150 G","M-259122-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.24",0.19,"cont","24",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Imidacloprid + Spirotetramat",2,"IMD + SPT",0,1,0,0,0,0,0,0,0,0,0,1,0,"4A + 23",2,0,1,0,0,0,0,0,0,1,0,"nAChR receptor agonist + ACCase inhibitor (I)",2,1,0,"INS + INS",1,-0.721246399047171
"2797","Insecticide + Fungicide","EC 250 & SC 100",FALSE,"EC250 & SC100","M-105301-01-1","PTZ & Fastac ","PTZ&ACY","1","Tank mix","prothioconazole EC 250 G","M-182441-01-1","alpha-cypermethrin SC 100","alpha-cypermethrin SC 100","M-182498-01-1",NA,NA,NA,NA,"Ratio.LD50.oral.48",0.19,"oral","48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Prothioconazole + Alpha-cypermethrin",2,"PTZ + ACY",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-0.721246399047171
"2799","Insecticide + Fungicide","EW 250 & SC 100",FALSE,"EW250 & SC100","M-182518-02-1","TBZ & Fastac ","TBZ&ACY","1","Tank mix","tebuconazole EW 250 G ","M-182469-01-1","alpha-cypermethrin SC 100","alpha-cypermethrin SC 100","M-182498-01-1",NA,NA,NA,NA,"Ratio.LD50.oral.48",0.19,"oral","48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Tebuconazole + Alpha-cypermethrin",2,"TBZ + ACY",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-0.721246399047171
"1657","Insecticide + Fungicide","EC 250 & SC 100",FALSE,"EC250 & SC100","M-105301-01-1","PTZ & Fastac ","PTZ&ACY","1","Tank mix","prothioconazole EC 250 G","M-182441-01-1","alpha-cypermethrin SC 100","alpha-cypermethrin SC 100","M-182498-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.24",0.18,"cont","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Prothioconazole + Alpha-cypermethrin",2,"PTZ + ACY",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-0.744727494896694
"2796","Insecticide + Fungicide","EC 250 & SC 100",FALSE,"EC250 & SC100","M-182535-01-1","PTZ & Fastac ","PTZ&ACY","1","Tank mix","prothioconazole EC 250 G","M-182441-01-1","alpha-cypermethrin SC 100","alpha-cypermethrin SC 100","M-182498-01-1",NA,NA,NA,NA,"Ratio.LD50.oral.48",0.17,"oral","48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Prothioconazole + Alpha-cypermethrin",2,"PTZ + ACY",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-0.769551078621726
"1733","Insecticide + Fungicide","EC 250 & SC 100",FALSE,"EC250 & SC100","M-105301-01-1","PTZ & Fastac ","PTZ&ACY","1","Tank mix","prothioconazole EC 250 G","M-182441-01-1","alpha-cypermethrin SC 100","alpha-cypermethrin SC 100","M-182498-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.48",0.16,"cont","48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Prothioconazole + Alpha-cypermethrin",2,"PTZ + ACY",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-0.795880017344075
"1656","Insecticide + Fungicide","EC 250 & SC 100",FALSE,"EC250 & SC100","M-182535-01-1","PTZ & Fastac ","PTZ&ACY","1","Tank mix","prothioconazole EC 250 G","M-182441-01-1","alpha-cypermethrin SC 100","alpha-cypermethrin SC 100","M-182498-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.24",0.14,"cont","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Prothioconazole + Alpha-cypermethrin",2,"PTZ + ACY",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-0.853871964321762
"1659","Insecticide + Fungicide","EW 250 & SC 100",FALSE,"EW250 & SC100","M-182518-02-1","TBZ & Fastac ","TBZ&ACY","1","Tank mix","tebuconazole EW 250 G ","M-182469-01-1","alpha-cypermethrin SC 100","alpha-cypermethrin SC 100","M-182498-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.24",0.13,"cont","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Tebuconazole + Alpha-cypermethrin",2,"TBZ + ACY",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-0.886056647693163
"2778","Insecticide + Insecticide","GR (6+4)",FALSE,"TGAI + TGAI","M-641675-01-1","FPR+TTP ","FPR+TTP","3",NA,"Fipronil tech","M-181918-02-1","Tetraniliprole tech","Tetraniliprole tech","M-441758-01-1",NA,NA,NA,NA,"Ratio.LD50.oral.48",0.13,"oral","48",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Fipronil + Tetraniliprole",2,"FPR + TTP",0,0,0,1,0,0,0,0,0,0,0,0,1,"2B + 28",2,0,0,1,0,0,0,0,0,0,1,"GABA-A receptor + ryanodine receptor modulator",2,1,0,"INS + INS",1,-0.886056647693163
"2788","Insecticide + Insecticide","WG (500+10)",FALSE,"WG700 + SC25","M-452635-01-2","IMD+CYB ","IMD+CYB","2",NA,"imidacloprid WG70","M-565548-02-1","Beta-cyfluthrin SC 25","Beta-cyfluthrin SC 25","M-051896-01-1",NA,NA,NA,NA,"Ratio.LD50.oral.48",0.13,"oral","48",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beta-cyfluthrin + Imidacloprid",2,"CYB + IMD",1,1,0,0,0,0,0,0,0,0,0,0,0,"3A + 4A",2,1,1,0,0,0,0,0,0,0,0,"vsSCh + nAChR receptor agonist",2,1,0,"INS + INS",1,-0.886056647693163
"1699","Insecticide + Insecticide","OD (120+120)",TRUE,"SC200 + OD150","M-305536-01-1","IMD+SPT ","IMD+SPT","3",NA,"imidacloprid SC 200 G","M-032525-01-1","spirotetramat OD 150 G","spirotetramat OD 150 G","M-259122-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.48",0.12,"cont","48",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Imidacloprid + Spirotetramat",2,"IMD + SPT",0,1,0,0,0,0,0,0,0,0,0,1,0,"4A + 23",2,0,1,0,0,0,0,0,0,1,0,"nAChR receptor agonist + ACCase inhibitor (I)",2,1,0,"INS + INS",1,-0.920818753952375
"1726","Insecticide + Insecticide","FS (80+150)",FALSE,"SC25 + FS350","M-421688-01-1","CYB+IMD ","CYB+IMD","2",NA,"Beta-cyfluthrin SC 25","M-051896-01-1","Imidacloprid FS 350","Imidacloprid FS 350","M-500305-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.48",0.12,"cont","48",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beta-cyfluthrin + Imidacloprid",2,"CYB + IMD",1,1,0,0,0,0,0,0,0,0,0,0,0,"3A + 4A",2,1,1,0,0,0,0,0,0,0,0,"vsSCh + nAChR receptor agonist",2,1,0,"INS + INS",1,-0.920818753952375
"1732","Insecticide + Fungicide","EC 250 & SC 100",FALSE,"EC250 & SC100","M-182535-01-1","PTZ & Fastac ","PTZ&ACY","1","Tank mix","prothioconazole EC 250 G","M-182441-01-1","alpha-cypermethrin SC 100","alpha-cypermethrin SC 100","M-182498-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.48",0.12,"cont","48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Prothioconazole + Alpha-cypermethrin",2,"PTZ + ACY",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-0.920818753952375
"1735","Insecticide + Fungicide","EW 250 & SC 100",FALSE,"EW250 & SC100","M-182518-02-1","TBZ & Fastac ","TBZ&ACY","1","Tank mix","tebuconazole EW 250 G ","M-182469-01-1","alpha-cypermethrin SC 100","alpha-cypermethrin SC 100","M-182498-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.48",0.12,"cont","48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Tebuconazole + Alpha-cypermethrin",2,"TBZ + ACY",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-0.920818753952375
"1747","insecticide + fungicide","FS (175+25)",FALSE,"FS350 + FS25","M-411260-01-1","IMD+PTZ ","IMD+PTZ","1",NA,"Imidacloprid FS 350","M-500305-01-1","Prothioconazole FS 25","Prothioconazole FS 25","M-610383-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.48",0.12,"cont","48",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Imidacloprid + Prothioconazole",2,"IMD + PTZ",0,1,0,0,0,0,0,0,0,0,1,0,0,"4A + G1",2,0,1,0,0,0,0,0,1,0,0,"nAChR receptor agonist + DMI",2,1,1,"INS + FUN",2,-0.920818753952375
"2757","Insecticide + Insecticide","OD (10+75)",TRUE,"EC25 + SC200","M-060078-01-1","DLT+IMD ","DLT+IMD","3",NA,"deltamethrin EC 25 G","M-555661-01-1","imidacloprid SC 200 G","imidacloprid SC 200 G","M-032525-01-1",NA,NA,NA,NA,"Ratio.LD50.oral.48",0.1,"oral","48",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deltamethrin + Imidacloprid",2,"DLT + IMD",1,1,0,0,0,0,0,0,0,0,0,0,0,"3A + 4A",2,1,1,0,0,0,0,0,0,0,0,"vsSCh + nAChR receptor agonist",2,1,0,"INS + INS",1,-1
"1658","Insecticide + Fungicide","EW 250 & SC 100",FALSE,"EW250 & SC100","M-182512-02-1","TBZ & Fastac ","TBZ&ACY","1","Tank mix","tebuconazole EW 250 G ","M-182469-01-1","alpha-cypermethrin SC 100","alpha-cypermethrin SC 100","M-182498-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.24",0.09,"cont","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Tebuconazole + Alpha-cypermethrin",2,"TBZ + ACY",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-1.04575749056068
"2769","Insecticide + Insecticide","SC (12.5+100)",FALSE,"SC25 + SC200","M-071875-01-1","CYB+IMD ","CYB+IMD","1",NA,"beta-cyfluthrin SC 025","M-051896-01-1","imidacloprid SC 200 G","imidacloprid SC 200 G","M-032525-01-1",NA,NA,NA,NA,"Ratio.LD50.oral.48",0.09,"oral","48",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beta-cyfluthrin + Imidacloprid",2,"CYB + IMD",1,1,0,0,0,0,0,0,0,0,0,0,0,"3A + 4A",2,1,1,0,0,0,0,0,0,0,0,"vsSCh + nAChR receptor agonist",2,1,0,"INS + INS",1,-1.04575749056068
"1734","Insecticide + Fungicide","EW 250 & SC 100",FALSE,"EW250 & SC100","M-182512-02-1","TBZ & Fastac ","TBZ&ACY","1","Tank mix","tebuconazole EW 250 G ","M-182469-01-1","alpha-cypermethrin SC 100","alpha-cypermethrin SC 100","M-182498-01-1",NA,NA,NA,NA,"Ratio.LD50.cont.48",0.08,"cont","48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Tebuconazole + Alpha-cypermethrin",2,"TBZ + ACY",1,0,0,0,0,0,0,0,0,0,1,0,0,"3A + G1",2,1,0,0,0,0,0,0,1,0,0,"vsSCh + DMI",2,1,1,"INS + FUN",2,-1.09691001300806
